	selection	cdr_title_num	cdr_track_num	composer_name	artist_name	track_name	track_id	popularity	year_rec	danceability	energy	valence	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	tempo	norm_energy	norm_valence	quadrant	num_users	1	2	3	4	tenderness	sadness	joy	transcendence	power	tension	fear	peace	bitterness	anger	surprise	txt_free	txt_quad	txt_mood	pref	fam
28	spanish	HEX12393	HEX12393-0006	Sacha Nairobi	not found	Congelados en el Tiempo	6JbB7jCrUPBCDmXLXkOiSh	25	2013-09-24	0.65	0.179	0.388	4	-13.888	0	0.0363	0.901	0.0	0.0719	73.814	-1.42619988992935	-1.10044989050416	3	10.0	0.0	0.0	6.0	4.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0		Emotion_is_contagious Associations_to_a_thought Harmony Melody_contour Melody_contour Emotion_is_contagious Feel_pleasure Low_sound_level Slow_tempo Melody_contour Tempo_variability DissonanceMemories_of_somebody/something Memories_of_somebody/something Lyrics Lyrics Lyrics Major_mode Emotion_is_contagious Emotion_is_contagious Melody_contour Harmony Tempo_variability Minor_mode	Visualize_a_mental_image Visualize_a_mental_image Lyrics Emotion_is_contagious Lyrics Emotion_is_contagious Articulation_of_notes Note_durations Lyrics Minor_mode Conditioned	0.4995004995004995	0.1998001998001998
29	spanish	HEX13749	HEX13749-0003	Erica Gonzaba	not found	Blanca Navidad	1odwG2Y4zz1Fp3GasfcYDc	1	2016-10-28	0.693	0.181	0.424	4	-15.038	0	0.0304	0.885	0.00122	0.149	89.942	-1.41692941166585	-0.949633930583095	3	10.0	1.0	0.0	3.0	6.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Ilusión Nostalgia Navidad	Slow_tempo Timbre Slow_tempo Conditioned Associations_to_a_thought Slow_tempo Slow_tempo Low_sound_level Feel_like_singing Music_is_stimulating Articulation_of_notes Note_durations Slow_tempo HarmonyLow_sound_level Lyrics Facial_expressions Slow_tempo Consonance Slow_tempo Harmony Lyrics Consonance Left_me_in_awe Associations_to_a_thought Visualize_a_mental_image Harmony Consonance Feel_like_singing	Slow_tempo Facial_expressions Emotion_is_contagious nostalgia Melody_contour Lyrics Emotion_is_contagious Music_is_stimulating Note_durations Visualize_a_mental_image Memories_of_somebody/something Lyrics Melody_contour Lyrics	0.8991008991008991	0.8991008991008991
30	spanish	KHX1091	KHX1091-0013	Jorge & Techi	not found	Cuando salí de Cuba	3LJX5U3sq4hU7U8o8OWjFZ	0	2019-04-26	0.744	0.382	0.452	9	-11.08	1	0.0516	0.885	2.26e-05	0.35	114.587	-0.373305857333046	-0.432771741471748	3	8.0	0.0	0.0	3.0	5.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Pasión	Slow_tempo Melody_contour Slow_tempo Articulation_of_notes Dissonance Articulation_of_notes Keep_beat_with_fingers_or_feet Articulation_of_notes Slow_tempo Low_sound_level Slow_tempoHarmony Major_mode Lyrics Major_mode Memories_of_somebody/something Lyrics Feel_like_singing Feel_pleasure Harmony Harmony Melody_contour	Lyrics Lyrics Emotion_is_contagious Visualize_a_mental_image Lyrics Consonance Major_mode Lyrics Lyrics	0.37453183520599254	0.24968789013732834
31	spanish	KCX3729	KCX3729-0003	Naán, El	not found	Corazón de Barro (Heart of Mud)	6bMy9Tt5lkq8jtDwuGXc57	3	2015-02-24	0.729	0.396	0.43	0	-11.01	0	0.0513	0.18	3.88e-05	0.26	135.057	-0.313352928491047	-0.511643259715718	3	14.0	8.0	2.0	2.0	2.0	1.0	2.0	3.0	0.0	5.0	2.0	0.0	1.0	0.0	0.0	0.0	Nostalgia declaración nostalgica entusiasme alegria Emoción 楽しい	Changes_in_sound_level Dissonance Note_durations Articulation_of_notes Melody_contour Changes_in_sound_level Emotion_is_contagious Slow_tempo Low_sound_level Articulation_of_notes Lyrics Associations_to_a_thought Low_sound_level Keep_beat_with_fingers_or_feet Melody_contour Keep_beat_with_fingers_or_feet Keep_beat_with_fingers_or_feet Emotion_is_contagious Want_to_dance_or_move Melody_contour Want_to_dance_or_move High_sound_level Music_is_stimulatingFast_tempo Lyrics Keep_beat_with_fingers_or_feet Associations_to_a_thought Emotion_is_contagious Melody_contour Consonance Harmony Keep_beat_with_fingers_or_feet Associations_to_a_thought Consonance Lyrics Feel_like_singing Harmony Feel_like_singing Music_is_stimulating Changes_in_sound_level Timbre	Memories_of_somebody/something Lyrics Expectations_or_anticipations Dissonance Lyrics Feel_pleasure Harmony Emotion_is_contagious Memories_of_somebody/something Emotion_is_contagious Lyrics Goosebumps_or_chills Associations_to_a_thought Keep_beat_with_fingers_or_feet Want_to_dance_or_move Memories_of_somebody/something Changes_in_sound_level Want_to_dance_or_move	0.5710206995003569	0.21413276231263384
32	spanish	KHX2775	KHX2775-0008	Pedro Torres	Fidela Peláez	Jamás, Jamás	7aBcV2AVrYqwMJBntO01an	6	2016-11-18	0.673	0.302	0.468	4	-11.576	0	0.0445	0.713	0.00068	0.0812	97.399	-0.715894022144471	-0.375410637294314	3	9.0	0.0	0.0	6.0	3.0	2.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	triste	Harmony Articulation_of_notes Melody_contour Low_sound_level Articulation_of_notes Slow_tempo Low_sound_level Slow_tempo Slow_tempo Articulation_of_notesAssociations_to_a_thought Harmony Lyrics Note_durations Lyrics Slow_tempo Harmony Minor_mode Harmony Consonance	Associations_to_a_thought Articulation_of_notes Lyrics Timbre Consonance Slow_tempo Minor_mode Lyrics Lyrics Emotion_is_contagious	0.4439511653718091	0.22197558268590456
33	spanish	KHX2775	KHX2775-0013	Las Hermanas García	Pedro Torres	Como un Lunar	2v4dgGQiRLrUI4flSDmiFi	11	2016-11-18	0.73	0.0853	0.514	7	-14.661	1	0.0363	0.926	0.0	0.0855	97.301	-1.64387971357742	-0.210497462784194	3	10.0	0.0	0.0	7.0	3.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	afligida Harmoniosa Nostalgica	melancolia Harmony Slow_tempo Lyrics Left_me_in_awe Harmony Low_sound_level Slow_tempo Low_sound_level Slow_tempo Melody_contour Note_durations Slow_tempo Emotion_is_contagious Memories_of_somebody/something Facial_expressionsLyrics Lyrics Minor_mode Lyrics Left_me_in_awe Low_sound_level Articulation_of_notes Harmony Melody_contour Harmony Facial_expressions Feel_pleasure Feel_like_singing Emotion_is_contagious Facial_expressions	Visualize_a_mental_image Lyrics Emotion_is_contagious Lyrics Lyrics Dissonance Low_sound_level Lyrics Memories_of_somebody/something Lyrics Feel_pleasure Emotion_is_contagious	0.6993006993006993	0.0999000999000999
34	spanish	KHX2434	KHX2434-0010	Grupo Cimarron De Cuba	not found	Rabo de nube	3n02H6vlnaT9mw0aeEZQsg	1	2014-02-04	0.806	0.183	0.395	0	-16.841	1	0.0362	0.609	0.0294	0.0973	85.289	-1.22549391730147	-0.637120675103853	3	7.0	0.0	0.0	7.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		Associations_to_a_thought Slow_tempo Melody_contour Lyrics Slow_tempo Low_sound_level Slow_tempo Low_sound_level Slow_tempoLyrics Lyrics Lyrics Lyrics Low_sound_level Harmony Melody_contour Harmony Tempo_variability Associations_to_a_thought	Lyrics Articulation_of_notes Lyrics Lyrics Emotion_is_contagious Low_sound_level Lyrics Emotion_is_contagious Memories_of_somebody/something Minor_mode Associations_to_a_thought	0.5706134094151213	0.14265335235378032
35	spanish	HEX8631	HEX8631-0004	Sidestepper	not found	Dame Tu Querer	3SQauyf4T2j5XCTZxZ3gxY	27	2003-04-22	0.627	0.392	0.848	5	-11.893	0	0.0449	0.773	0.176	0.1	87.74	-0.438893954866427	0.82664293070948	4	15.0	7.0	0.0	4.0	4.0	2.0	2.0	5.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	baile tranquilidad amor Alegría Romance	Dissonance Lyrics Harmony Keep_beat_with_fingers_or_feet Dissonance Melody_contour Lyrics Articulation_of_notes Fast_tempo Fast_tempo Low_sound_level Note_durations Want_to_dance_or_move Articulation_of_notes Changes_in_sound_level Melody_contour Lyrics Lyrics Memories_of_somebody/somethingArticulation_of_notes Slow_tempo Lyrics Lyrics Lyrics Melody_contour Lyrics Harmony Consonance Fast_tempo Major_mode Consonance Keep_beat_with_fingers_or_feet Tempo_variability Emotion_is_contagious Note_durations Feel_like_singing Harmony Want_to_dance_or_move	Low_sound_level Lyrics Lyrics Harmony Timbre Melody_contour Lyrics Lyrics Articulation_of_notes Articulation_of_notes Consonance Lyrics Consonance Music_is_stimulating Keep_beat_with_fingers_or_feet Want_to_dance_or_move Lyrics Keep_beat_with_fingers_or_feet	0.39973351099267157	0.0
36	spanish	JK146138	JK146138-0004	Los Cafres	not found	La receta	1h33O6bsMRrKWlBzbylA0t	30	1995-08-30	0.803	0.391	0.737	1	-13.188	1	0.118	0.0198	1.07e-06	0.0723	89.586	-0.443529193998177	0.361627054286188	4	5.0	4.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0		Keep_beat_with_fingers_or_feet Melody_contour Lyrics Articulation_of_notes Feel_like_singing Articulation_of_notes Music_is_stimulatingLyrics Lyrics Lyrics Harmony Keep_beat_with_fingers_or_feet Music_is_stimulating	Harmony Lyrics Lyrics Lyrics Articulation_of_notes Feel_like_singing	0.7984031936127745	0.3992015968063872
37	spanish	JK146138	JK146138-0001	Muchachito Bombo Infierno	not found	Conversaciones Incompatibles	04nhggp7nsUqQRXEVpRg77	29	2006-03-28	0.818	0.486	0.936	7	-8.198	1	0.0328	0.369	5.5e-06	0.125	97.989	-0.003181476481849	1.19530416607209	4	11.0	8.0	0.0	1.0	2.0	1.0	0.0	7.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	traveller alegría entusiasme tranquila Alegría	Articulation_of_notes Harmony Changes_in_sound_level Lyrics Music_is_stimulating Articulation_of_notes Articulation_of_notes Want_to_dance_or_move Fast_tempo Melody_contour Slow_tempo Low_sound_level Feel_like_singingFeel_like_singing Keep_beat_with_fingers_or_feet Note_durations Lyrics Feel_like_singing Harmony Harmony Music_is_stimulating Keep_beat_with_fingers_or_feet Feel_like_singing Feel_like_singing Consonance Harmony Note_durations Keep_beat_with_fingers_or_feet	Articulation_of_notes Lyrics Dissonance Lyrics Feel_like_singing Consonance Lyrics Lyrics Feel_like_singing Music_is_stimulating Lyrics Melody_contour Feel_like_singing Want_to_dance_or_move	0.7266121707538601	0.18165304268846502
38	spanish	HEX10042	HEX10042-0004	Rene Ferrer	not found	Como A Cada Mañana	1DXPxffPtZOOWtQdLqHzZ5	22	2008	0.703	0.479	0.733	0	-10.904	1	0.0463	0.769	0.000581	0.142	93.198	-0.035628150404105	0.34486972540607	4	9.0	7.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	felicidad Pensatiu	Harmony Emotion_is_contagious Timbre Associations_to_a_thought Keep_beat_with_fingers_or_feet Harmony Low_sound_level Fast_tempo Melody_contour Articulation_of_notesEmotion_is_contagious Emotion_is_contagious Major_mode Lyrics Associations_to_a_thought High_sound_level Keep_beat_with_fingers_or_feet Harmony Fast_tempo Lyrics Consonance Harmony	Harmony Visualize_a_mental_image Facial_expressions Associations_to_a_thought Consonance Major_mode Lyrics Fast_tempo Lyrics Melody_contour Lyrics Memories_of_somebody/something	0.5549389567147613	0.0
39	spanish	KHX1192	KHX1192-0007	Pepe Castillo and Cuatromania	not found	Nadie Llore	2SbpLmg03h0bX9njy4Erm4	3	1999-12-21	0.727	0.447	0.925	7	-12.88	1	0.0451	0.187	5.42e-05	0.0666	114.081	-0.183955802620131	1.14922151165176	4	8.0	8.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Poder	Articulation_of_notes Want_to_dance_or_move Want_to_dance_or_move Melody_contour High_sound_level Keep_beat_with_fingers_or_feet Articulation_of_notes Articulation_of_notes High_sound_level Timbre Fast_tempoMelody_contour Want_to_dance_or_move Want_to_dance_or_move Lyrics High_sound_level Keep_beat_with_fingers_or_feet Articulation_of_notes Harmony Consonance High_sound_level	pese a la letra Por que no comprendo las demás razones Want_to_dance_or_move Lyrics High_sound_level Feel_like_singing Fast_tempo Lyrics Timbre Articulation_of_notes	0.6242197253433208	0.12484394506866417
40	spanish	HEX6529	HEX6529-0012	Grupo Cimarron De Cuba	not found	En espuma y arena	4zVH2uxXtInwLfdc8ah8Zd	0	2011-01-04	0.806	0.333	0.664	4	-13.647	1	0.037	0.676	0.000168	0.967	120.554	-0.583141108280044	0.327262888879243	4	10.0	2.0	0.0	1.0	7.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	libertad Pasión relajante	Articulation_of_notes Harmony Melody_contour Melody_contour Lyrics Articulation_of_notes Low_sound_level Consonance Harmony Lyrics Low_sound_level Slow_tempoHarmony Lyrics Lyrics Emotion_is_contagious Lyrics Lyrics Lyrics Harmony Lyrics Articulation_of_notes Harmony Melody_contour Consonance	Lyrics Lyrics Lyrics Lyrics Lyrics Emotion_is_contagious Articulation_of_notes Lyrics Lyrics Keep_beat_with_fingers_or_feet Emotion_is_contagious	0.5994005994005994	0.0999000999000999
41	spanish	HEX9435	HEX9435-0006	De Norte A Sur	not found	El gavilan (Venezuela)	15VJ4TNlnzk8RMSRl64WTt	0	2013-10-29	0.675	0.397	0.767	11	-14.927	0	0.0454	0.717	0.0	0.089	109.85	-0.309070576430904	0.69652499702147	4	9.0	7.0	1.0	1.0	0.0	0.0	1.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	cumba Alegría	Emotion_is_contagious Fast_tempo Emotion_is_contagious Melody_contour Lyrics Fast_tempo Consonance Articulation_of_notes Keep_beat_with_fingers_or_feet Lyrics Melody_contourWant_to_dance_or_move Conditioned Feel_like_singing Lyrics Lyrics Harmony Fast_tempo Harmony Lyrics Keep_beat_with_fingers_or_feet Emotion_is_contagious	Emotion_is_contagious Emotion_is_contagious por que no entiendo las demás Articulation_of_notes Lyrics Feel_like_singing Feel_pleasure Feel_like_singing Lyrics Want_to_dance_or_move	0.4439511653718091	0.0
42	spanish	KHX1818	KHX1818-0013	Mario Manzanares	Sergio Alvarez	El carretero	5qg3Kj6wgEucQBYBS2iEUv	0	2005-01-01	0.716	0.351	0.751	5	-13.549	0	0.0787	0.837	4.15e-05	0.0875	86.137	-0.506058771197473	0.639163892844036	4	14.0	6.0	0.0	4.0	4.0	2.0	3.0	5.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	mexicana relajada animada alegría	Slow_tempo Melody_contour Harmony Harmony Harmony Harmony Melody_contour Changes_in_sound_level Articulation_of_notes Low_sound_level Keep_beat_with_fingers_or_feet Melody_contour Melody_contour Keep_beat_with_fingers_or_feet Articulation_of_notes Want_to_dance_or_move Articulation_of_notes Lyrics Keep_beat_with_fingers_or_feetLyrics Fast_tempo Keep_beat_with_fingers_or_feet Lyrics Emotion_is_contagious Emotion_is_contagious Melody_contour Changes_in_sound_level Harmony Feel_like_singing Feel_pleasure Lyrics Articulation_of_notes Melody_contour Feel_like_singing Feel_like_singing Emotion_is_contagious Feel_pleasure	Slow_tempo Timbre Memories_of_somebody/something Visualize_a_mental_image Lyrics Lyrics Lyrics Lyrics Changes_in_sound_level Emotion_is_contagious Articulation_of_notes Keep_beat_with_fingers_or_feet Lyrics Want_to_dance_or_move Melody_contour Feel_like_singing Keep_beat_with_fingers_or_feet Feel_like_singing Memories_of_somebody/something Want_to_dance_or_move	0.7137758743754461	0.35688793718772305
43	spanish	KHX0170	KHX0170-0002	Sebastian Solis	not found	Duerme Negrito	15gSjf8R7qI61M7P9QHhJP	0	2010-02-01	0.69	0.125	0.795	5	-19.709	1	0.0599	0.978	0.483	0.114	124.51	-1.47387033678975	0.796906929331978	4	5.0	1.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0		Harmony Melody_contour Associations_to_a_thought Articulation_of_notes Low_sound_level Low_sound_levelLyrics Lyrics Associations_to_a_thought Consonance Major_mode Harmony Melody_contour	Lyrics Memories_of_somebody/something Associations_to_a_thought Articulation_of_notes Low_sound_level Memories_of_somebody/something	0.5988023952095809	0.5988023952095809
44	spanish	KHX2775	KHX2775-0018	Fidela Peláez	Pedro Torres	Por Qué Me Pides Más	6WJsSJt1axczSrzp6I1PJd	4	2016-11-18	0.844	0.3	0.661	5	-13.925	1	0.0443	0.853	8.14e-06	0.0843	122.165	-0.724458726264757	0.316507681845974	4	12.0	1.0	1.0	6.0	4.0	3.0	5.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	propuesta tierna desamor Armonía	Harmony Dissonance Associations_to_a_thought Lyrics Melody_contour Melody_contour Expectations_or_anticipations Low_sound_level Melody_contour Slow_tempo Harmony Melody_contour Slow_tempo Melody_contourChanges_in_sound_level Note_durations Articulation_of_notes Lyrics Lyrics Lyrics Expectations_or_anticipations Lyrics Melody_contour Minor_mode Keep_beat_with_fingers_or_feet Articulation_of_notes Lyrics High_sound_level	Emotion_is_contagious Lyrics Lyrics rencor  decepción Lyrics Expectations_or_anticipations Articulation_of_notes Conditioned Lyrics Lyrics Lyrics Lyrics Keep_beat_with_fingers_or_feet	0.41631973355537055	0.08326394671107411
45	spanish	HEX8729	HEX8729-0012	Grupo Cimarron De Cuba	not found	Yolanda	3QQzkT90qJw5Hb2v2Ikq2C	2	2014-02-04	0.793	0.264	0.745	9	-18.648	1	0.0327	0.513	0.00149	0.181	100.415	-0.878623400429898	0.617653478777499	4	16.0	0.0	0.0	5.0	11.0	11.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Estima love melancolía Amor amor liebeslied romántica Amor Preocupación 	Harmony Slow_tempo Slow_tempo Left_me_in_awe Low_sound_level Slow_tempo Harmony Slow_tempo Timbre Associations_to_a_thought Articulation_of_notes Harmony Lyrics Slow_tempo Lyrics Slow_tempo Slow_tempo Harmony Slow_tempo Articulation_of_notesAssociations_to_a_thought Associations_to_a_thought Lyrics Left_me_in_awe Harmony Articulation_of_notes Low_sound_level Timbre Consonance Harmony Want_to_dance_or_move Lyrics Memories_of_somebody/something Fast_tempo Low_sound_level Major_mode Want_to_dance_or_move pitch Lyrics Harmony Feel_like_singing Lyrics	Associations_to_a_thought Associations_to_a_thought Conditioned Left_me_in_awe Lyrics Emotion_is_contagious Low_sound_level Associations_to_a_thought Consonance Timbre Lyrics Feel_pleasure Lyrics Consonance Lyrics Articulation_of_notes similar a romantico Lyrics Lyrics Slow_tempo	0.6246096189881324	0.3747657713928794
46	spanish	KLX0896	KLX0896-0013	Marta Gómez	not found	La ronda (Landó)	1PWa7y2o3zZrIkcjA7BHcS	1	2015-01-27	0.761	0.317	0.874	9	-10.603	0	0.0665	0.71	0.0031	0.0756	111.484	-0.651658741242329	1.08012738120806	4	13.0	4.0	0.0	1.0	8.0	5.0	1.0	2.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	baille transcendente calma Asombro	Associations_to_a_thought Melody_contour Note_durations Harmony Melody_contour Melody_contour Slow_tempo Articulation_of_notes Melody_contour Melody_contour Feel_like_singing Want_to_dance_or_move Slow_tempo Note_durations Melody_contourChanges_in_sound_level Lyrics Lyrics Harmony Lyrics Lyrics Slow_tempo Feel_like_singing Melody_contour Harmony Keep_beat_with_fingers_or_feet Keep_beat_with_fingers_or_feet Feel_like_singing Lyrics	Emotion_is_contagious Lyrics Music_is_stimulating Lyrics Lyrics Lyrics Slow_tempo Articulation_of_notes Slow_tempo Lyrics Lyrics Lyrics Feel_like_singing Emotion_is_contagious Visualize_a_mental_image	0.5380476556495004	0.15372790161414296
47	spanish	KHX2775	KHX2775-0015	Los Tres Amuzgos	Pedro Torres	Tres Besos	42OhD1wOjZ6VD31q8UAGhy	5	2016-11-18	0.723	0.243	0.63	11	-11.52	0	0.0348	0.814	1.87e-06	0.138	102.325	-0.968552793692897	0.205370542502198	4	6.0	0.0	1.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	amor Desamor	Slow_tempo Left_me_in_awe Feel_pleasure Harmony Slow_tempo Note_durations Articulation_of_notes Melody_contour Slow_tempoDissonance Lyrics Emotion_is_contagious Consonance Harmony Lyrics Harmony	Lyrics Lyrics Harmony Low_sound_level Lyrics Emotion_is_contagious Lyrics Lyrics	0.3327787021630616	0.1663893510815308
48	spanish	KCX3266	KCX3266-0003	Benita Gonzales	not found	La Serrana de la Vera (Candeleda, Avila)	1doIdpZMUpzxMnIj5ZzyE3	0	2011-01-04	0.618	0.0558	0.741	1	-12.122	1	0.158	0.994	0.0	0.172	134.158	-1.77020909935163	0.603313202733141	4	9.0	2.0	1.0	5.0	1.0	0.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	declaración disgusto	Dissonance Associations_to_a_thought Lyrics Low_sound_level Melody_contour Articulation_of_notes Low_sound_level Harmony Melody_contour Articulation_of_notes Dissonance TimbreVibrato Articulation_of_notes Lyrics Low_sound_level Articulation_of_notes Melody_contour Melody_contour Minor_mode Changes_in_sound_level Changes_in_sound_level Articulation_of_notes	Lyrics Consonance Lyrics Dissonance Low_sound_level Lyrics Melody_contour Conditioned Lyrics Articulation_of_notes	0.22197558268590456	0.11098779134295228
49	spanish	KHX1818	KHX1818-0005	Mario Manzanares	Sergio Alvarez	Los aretes	6GEQM9yoFzdQtALGcILSca	0	2005-01-01	0.734	0.291	0.718	8	-12.718	1	0.0442	0.77	7.39e-06	0.127	97.299	-0.762999894806042	0.520856615478081	4	12.0	4.0	0.0	5.0	3.0	1.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	declaración pacífica calma Interés	Melody_contour Slow_tempo Articulation_of_notes Melody_contour Slow_tempo Slow_tempo Slow_tempo Music_is_stimulating Feel_pleasure Want_to_dance_or_move Harmony Melody_contour Keep_beat_with_fingers_or_feet Music_is_stimulating Keep_beat_with_fingers_or_feet Tempo_variability Slow_tempo Melody_contourLyrics Minor_mode Facial_expressions Slow_tempo Harmony Articulation_of_notes Major_mode Feel_pleasure Harmony Melody_contour Want_to_dance_or_move Visualize_a_mental_image Want_to_dance_or_move Articulation_of_notes Harmony Feel_like_singing	melancolía Emotion_is_contagious Lyrics Slow_tempo Lyrics Associations_to_a_thought Slow_tempo Changes_in_sound_level Articulation_of_notes Want_to_dance_or_move Lyrics Articulation_of_notes Music_is_stimulating Keep_beat_with_fingers_or_feet	0.5828476269775188	0.16652789342214822
50	spanish	KHX1204	KHX1204-0002	Jorge Anibal Mendoza	Pablo Carcamo	Andrecito Reina	47XaT6BqwNDzWEiozACknM	0	2008-01-01	0.685	0.448	0.724	4	-9.161	1	0.0621	0.747	0.0	0.293	140.746	-0.090670621363621	0.542367029544618	4	5.0	0.0	0.0	4.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0		Melody_contour Dissonance Low_sound_level Articulation_of_notes Low_sound_level Slow_tempo Low_sound_levelLyrics Changes_in_sound_level Slow_tempo Melody_contour Feel_like_singing Harmony	Lyrics Changes_in_sound_level Slow_tempo Low_sound_level Major_mode Emotion_is_contagious Memories_of_somebody/something	0.3992015968063872	0.1996007984031936
